timestamp,methane
2024-12-03 05:56:33.713767+00:00,45.0
2024-12-03 05:56:44.709466+00:00,25.0
2024-12-03 05:56:54.902712+00:00,43.0
2024-12-03 05:57:05.749690+00:00,46.0
2024-12-03 05:57:15.799299+00:00,48.0
2024-12-03 05:57:25.830289+00:00,49.0
2024-12-03 05:57:35.853235+00:00,48.0
2024-12-03 05:57:46.834992+00:00,49.0
2024-12-03 05:57:56.854798+00:00,48.0
2024-12-03 05:58:06.881381+00:00,42.0
2024-12-03 05:58:16.901557+00:00,50.0
2024-12-03 05:58:26.919530+00:00,50.0
2024-12-03 05:58:36.978010+00:00,50.0
2024-12-03 05:58:47.152344+00:00,42.0
2024-12-03 05:58:57.980421+00:00,44.0
2024-12-03 05:59:08.376653+00:00,49.0
2024-12-03 05:59:19.286875+00:00,43.0
2024-12-03 05:59:51.104910+00:00,16.0
2024-12-03 06:00:02.379357+00:00,53.0
2024-12-03 06:00:13.147903+00:00,45.0
2024-12-03 06:00:23.205087+00:00,45.0
2024-12-03 06:00:38.386008+00:00,52.0
2024-12-03 06:00:49.312632+00:00,51.0
2024-12-03 06:01:00.240011+00:00,53.0
2024-12-03 06:01:10.303891+00:00,52.0
2024-12-03 06:01:20.340209+00:00,53.0
2024-12-03 06:01:31.400617+00:00,51.0
2024-12-03 06:01:43.962563+00:00,55.0
2024-12-03 06:01:54.953200+00:00,54.0
2024-12-03 06:02:05.383069+00:00,56.0
2024-12-03 06:02:15.433602+00:00,54.0
2024-12-03 06:02:25.469730+00:00,54.0
2024-12-03 06:02:36.528338+00:00,53.0
2024-12-03 06:02:47.485048+00:00,55.0
2024-12-03 06:02:58.467907+00:00,12.0
2024-12-03 06:03:08.585052+00:00,0.0
2024-12-03 06:03:18.618962+00:00,0.0
